X;Y;osm_id;type;name;operator;wheelchair;access;opening_hours;fee;supervised;for_everyone;for_child;for_women;for_men;drinking_water;toilets_disposal;toilets_position;paper_supplied;handwashing;changing_table;com_insee;com_nom
-0.7989743;45.033310800465;node/431118278;toilettes_erp;Total;Total;;;;;;;;;;;;;;;;"33104";Castelnau-de-Médoc
0.3124877;46.5637024002465;node/4312369663;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"86194";Poitiers
-0.600194;42.976693900536;node/4314233589;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"64006";Accous
-1.3176037;45.9458966003508;node/4317547625;toilettes_publiques;;;;;;;;;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
0.2702122;44.2847954005206;node/4327625323;toilettes_publiques;;;;;;;;;;;;;;;;;;"47078";Damazan
0.7041883;44.4041945005141;node/4327625330;toilettes_publiques;;;;;;"0,20€";;;;;;;flush;;;;;"47323";Villeneuve-sur-Lot
0.7021868;44.406516400514;node/4327625331;toilettes_publiques;;;;;;;;;;;;;;;;;;"47323";Villeneuve-sur-Lot
-0.6182997;45.7487856003797;node/4327698337;toilettes_publiques;;;yes;;;yes;;;;;;;;;;;;"17415";Saintes
0.325816;46.6102646002378;node/4330739911;toilettes_publiques;;;no;;;;;;;;;;;;;;;"86194";Poitiers
-0.434319;45.6864095003883;node/4331306489;toilettes_publiques;;;;yes;;no;;yes;;;;;pitlatrine;;;;no;"17100";Chérac
0.0702463;46.4648965002645;node/4333063645;toilettes_publiques;;;;;;;;;;;;;;;;;;"86116";Jazeneuil
0.0444948;46.4910901002598;node/4333063725;toilettes_publiques;;;;;;;;;;;;;;;;;;"86091";Curzay-sur-Vonne
-0.2013941;47.0899249001426;node/4336040715;toilettes_publiques;;;;;;no;;;;;;;;;;;;"79277";Saint-Martin-de-Sanzay
-0.1611193;46.8007166002013;node/4336119527;toilettes_publiques;;;;;;;;;;;;;;;;;;"79156";Louin
1.0767147;46.2149357003079;node/4336653436;toilettes_erp;;;;;;;;;;;;;;;;;;"87059";Le Dorat
1.0760387;46.2150530003079;node/4336653440;toilettes_publiques;;;;;;;;;;;;;;;;;;"87059";Le Dorat
-0.5614679;44.8335880004833;node/433725637;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33063";Bordeaux
-0.5631298;44.8349491004832;node/433725638;toilettes_publiques;;;yes;;;no;;yes;;;;;;;;;;"33063";Bordeaux
-0.6124097;43.1944194005403;node/4341103689;toilettes_publiques;;;yes;yes;24/7;;;yes;;;;;;;;;;"64422";Oloron-Sainte-Marie
1.0705633;44.9885199004693;node/4346341857;toilettes_publiques;;;;;;;;;;;;;;;;;;"24326";Peyzac-le-Moustier
1.2471211;45.0635232004621;node/4346345896;toilettes_publiques;;;;;;;;;;;;;;;;;;"24364";Coly-Saint-Amand
-0.5668219;44.8304312004835;node/4348506936;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33063";Bordeaux
0.1667215;46.6382707002326;node/4349631234;toilettes_publiques;;;;;;;;;;;;;;;;;;"86294";Vouillé
1.2982569;46.0340755003372;node/4349631235;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"87122";Razès
1.2965653;46.0331253003373;node/4349631635;toilettes_publiques;;;;;;;;;;;;;;;;;;"87122";Razès
0.9751755;44.4356410005122;node/4349809638;toilettes_publiques;;;;;;;;;;;;;;;;;;"47036";Bourlens
0.3352395;44.2755069005211;node/4349809639;toilettes_erp;;;;;;;;;;;;;;;;;;"47004";Aiguillon
-0.519917;44.8748968004797;node/4350874714;toilettes_erp;tasty.rice;;yes;;"Mo-Su 18:00-22:40; Mo-Fr 11:00-14:00; PH closed";;;;;;;;;;;;no;"33249";Lormont
-1.4785338;43.4942957005419;node/4350915068;toilettes_publiques;;;yes;;;no;;yes;;;;;;;;;;"64102";Bayonne
-1.5992909;43.423424400542;node/4351691392;toilettes_publiques;;;yes;yes;;no;;yes;;;;;flush;;;yes;;"64125";Bidart
-0.2204021;46.14147920032;node/4352363032;toilettes_publiques;;;yes;;;;;;;;;;flush;"seated;urinal";;;;"79057";Brioux-sur-Boutonne
-0.8410496;42.9974628005365;node/4352373234;toilettes_publiques;;;limited;;;no;;;;;;;;;;;;"64475";Sainte-Engrâce
1.2755464;46.0494464003348;node/4352455964;toilettes_publiques;;;;;;;;;;;;;;;;;;"87128";Saint-Pardoux-le-Lac
-1.1013205;43.5437210005417;node/4352620398;toilettes_publiques;;;no;yes;;no;;yes;;;;;flush;;;;;"40224";Peyrehorade
0.7629749;44.2826969005207;node/4356836750;toilettes_publiques;;;;;;;;;;;;;;;;;;"47138";Laroque-Timbaut
0.005118;45.1462705004536;node/4357919162;toilettes_erp;Intermarché;;;;24/7;;;;;;;;;;;;;"24354";La Roche-Chalais
-0.3519324;44.3989290005144;node/4358273222;toilettes_publiques;;;;;;;;;;;;;;;;;;"33336";Préchac
-0.3504196;44.4019952005142;node/4358273224;toilettes_publiques;;;;;;;;;;;;;;;;;;"33336";Préchac
1.2146839;44.800881600486;node/4364638121;toilettes_publiques;;;yes;;;no;;;;;;;;;;;yes;"24152";Domme
-0.5221003;43.4826207005419;node/4364718841;toilettes_publiques;;;;;;;;;;;;;;;;;;"64243";Géus-d'Arzacq
1.451913;45.0690685004615;node/4366025389;toilettes_publiques;;;;;;;;;;;;;;;;;;"19047";Chartrier-Ferrière
1.4520302;45.0952274004589;node/4374229097;toilettes_publiques;;;yes;;;yes;;;;;;no;;;;;;"19049";Chasteaux
1.4322752;45.093767300459;node/4374329392;toilettes_publiques;;;yes;;;yes;;;;;;no;;;;;;"19191";Saint-Cernin-de-Larche
0.0908931;44.3130156005192;node/4379255244;toilettes_publiques;;;;;;;;;;;;;;;;;;"47052";Casteljaloux
0.5366892;44.3936724005147;node/4382032892;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"47099";Fongrave
0.8940435;44.6822483004955;node/4382074991;toilettes_publiques;WC;;yes;;;;;;;;;;;;;;;"24280";Monpazier
0.895079;44.6797150004956;node/4382139390;toilettes_publiques;Öffentliches WC;;yes;;;;;;;;;;;;;;;"24280";Monpazier
1.5839983;45.054074300463;node/4383219437;toilettes_publiques;;;;;;;;;;;;;;;;;;"19273";Turenne
-1.6955385;43.3596305005418;node/4384910154;toilettes_publiques;;;;;;;;;;;;;;;;;;"64545";Urrugne
1.2684586;45.8561284003642;node/4385806438;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
-0.5955285;46.3044154002927;node/4387803487;toilettes_publiques;;;;;;;;;;;;yes;;;;;;"79304";Sansais
1.270294;45.8296925003681;node/4391696948;toilettes_publiques;;;yes;yes;;yes;;;;;;;;;;;;"87085";Limoges
-1.1674504;46.1418977003199;node/4393048864;toilettes_publiques;;;;;;;;;;;;;;;;;;"17300";La Rochelle
-1.1650527;44.6588661004972;node/4394685703;toilettes_publiques;;;;yes;;yes;;;;;;;;;;;;"33009";Arcachon
-0.1595656;44.8814033004791;node/4396117791;toilettes_publiques;;;;yes;;yes;;;;;;;;;;;;"33394";Saint-Émilion
-0.2366098;44.9153452004761;node/4396120189;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"33243";Libourne
-1.2046609;43.3654905005418;node/4396412468;toilettes_publiques;;;;;;no;;;;;;;;;;;;"64277";Isturits
0.5890836;44.3985564005144;node/4405631086;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"47252";Sainte-Livrade-sur-Lot
-1.4379819;46.2235817003064;node/4409756801;toilettes_publiques;Toilettes publiques;;;;;;;;;;;;;;;;;"17207";Loix
0.6365151;45.8482752003654;node/4414366391;toilettes_publiques;;comune suris;;;;;;;;;;;;;;;;"16192";Terres-de-Haute-Charente
0.9485812;44.8121164004851;node/4415184701;toilettes_publiques;;;;;;;;;;;;;;;;;;"24560";Urval
1.2608726;45.8314779003678;node/4418893596;toilettes_publiques;;;yes;customers;;yes;;yes;;;;;;;;;;"87085";Limoges
-0.4263942;42.9877367005362;node/4426378292;toilettes_publiques;WC publics;;no;;;no;;;;;;;;;;;;"64320";Laruns
-1.6697127;43.3874998005419;node/4427813066;toilettes_publiques;;Ville de Ciboure;limited;;;no;;yes;;;;yes;;;;;no;"64189";Ciboure
-1.0716326;44.6412755004985;node/4428723984;toilettes_publiques;;;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
0.3076501;44.388639000515;node/4434830699;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"47310";Tonneins
-1.582782;43.3121456005415;node/4461278823;toilettes_publiques;;;;;;no;;;;;;;;;;;;"64504";Sare
0.9178325;45.5490656004066;node/4461339420;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"24269";Mialet
-0.5628276;44.8223897004842;node/4465920253;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;no;"33063";Bordeaux
0.6883901;46.2329165003049;node/446766469;toilettes_erp;Intermarché;Groupement des Mousquetaires;yes;;24/7;;;;;;;;;;;;;"86112";L'Isle-Jourdain
-0.3956325;46.1436318003197;node/4472336239;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"79350";Villiers-en-Bois
-0.4067397;46.1433803003197;node/4472678751;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"79350";Villiers-en-Bois
-0.4062446;46.1453771003194;node/4475058008;toilettes_publiques;;;;customers;;;;;;;;;;;;;;"79350";Villiers-en-Bois
0.1876987;44.405399700514;node/4478332161;toilettes_publiques;;;yes;;;no;;;;;;;;;;;yes;"47159";Le Mas-d'Agenais
0.4944448;44.3963084005146;node/4481447727;toilettes_publiques;;;;;;no;;;;;;;;;;;;"47054";Castelmoron-sur-Lot
-1.475189;43.4901732005419;node/4482436619;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"64102";Bayonne
1.4847527;45.142611000454;node/4484116315;toilettes_publiques;;;;;;;;;;;;;;;;;;"19031";Brive-la-Gaillarde
2.2639492;45.836955400367;node/4484127196;toilettes_publiques;;;;;;;;;;;;;;;;;;"23198";Saint-Georges-Nigremont
-1.0543346;43.5293163005418;node/4494649589;toilettes_publiques;;Mairie de Sorde l'Abbaye;yes;yes;;no;;yes;;;;yes;flush;;;yes;no;"40306";Sorde-l'Abbaye
-0.9278802;43.468453700542;node/4498423891;toilettes_publiques;;;;;;;;;;;;;;;;;;"64499";Salies-de-Béarn
0.6510354;46.5679761002457;node/4510782589;toilettes_publiques;;;;;;;;;;;;;;;;;;"86070";Chauvigny
-1.19246;43.1965378005403;node/4515193748;toilettes_publiques;;;;;;;;;;;;;;;;;;"64283";Jaxu
0.7026039;44.4015954005143;node/4516609652;toilettes_publiques;;;;;;;;;;;;;;;;;;"47323";Villeneuve-sur-Lot
-1.2000017;44.6455328004982;node/4524584389;toilettes_publiques;;;;;;;;;;;;;flush;;;;;"33009";Arcachon
-0.1412734;45.644689500394;node/4535683158;toilettes_publiques;;;;;;no;;;;;;;;;;;;"16340";Saint-Même-les-Carrières
-0.2147585;44.4312894005125;node/4536454514;toilettes_publiques;;;;;;0.50€;;;;;;;;;;;;"33036";Bazas
0.9097325;46.1073959003255;node/4555524752;toilettes_publiques;WC;;limited;;;no;;yes;;;;;flush;;;;;"87097";Val-d'Issoire
-1.3015826;43.9491973005343;node/4555578121;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-0.5794668;44.8416379004826;node/4558680183;toilettes_erp;L'Intendance;;no;;;;;;;;;;;;;;;"33063";Bordeaux
1.7745571;45.2702974004402;node/456355994;toilettes_publiques;;;;;;no;;;;;;;;;;;;"19272";Tulle
-0.5552098;43.8256256005376;node/4566662002;toilettes_publiques;;;yes;yes;;no;;;;yes;yes;yes;flush;"seated;urinal";;;no;"40122";Haut-Mauco
1.2838105;45.8954152003584;node/4566838301;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
-0.0486766;44.3901541005149;node/4572968753;toilettes_erp;;Total;;;;;;;;;;;;;;;;"33195";Grignols
-1.0320184;45.6237797003968;node/4577323969;toilettes_publiques;;;;;;;;;;;;;;;;;;"17306";Royan
-1.661996;43.3903940005419;node/4579762994;toilettes_publiques;;Ville de Saint de Luz;yes;yes;;no;;yes;;;;yes;;;;;no;"64483";Saint-Jean-de-Luz
-1.6614871;43.3911933005419;node/4579813390;toilettes_publiques;;Ville de Saint-Jean-de-Luz;yes;yes;;no;;yes;;;;yes;;;;;no;"64483";Saint-Jean-de-Luz
-1.6598964;43.393230900542;node/4579813691;toilettes_publiques;;Ville de Saint Jean de Luz;no;yes;;no;;yes;;;;yes;;;;;no;"64483";Saint-Jean-de-Luz
0.3452268;45.044185100464;node/458346684;toilettes_publiques;;;;;;;;;;;;;;;;;;"24462";Saint-Médard-de-Mussidan
0.3615647;44.6030039005012;node/4587011506;toilettes_publiques;;;;;;;;;;;;;;;;;;"47168";Miramont-de-Guyenne
1.3774136;46.1585968003172;node/460343741;toilettes_publiques;;;no;;;;;;;;;;;;;;;"87014";Bessines-sur-Gartempe
1.4197082;46.3137776002911;node/460344593;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"87182";Saint-Sulpice-les-Feuilles
-0.1437399;46.2218418003067;node/4609608392;toilettes_publiques;;;;;;;;;;;;;;;;;;"79174";Melle
0.4788119;44.8556834004814;node/4625444993;toilettes_erp;Avia;;;;;;;;;;;;;;;;;"24037";Bergerac
-0.5614109;44.8506634004818;node/4625546716;toilettes_publiques;;;yes;yes;;no;;yes;;;;;flush;;;;;"33063";Bordeaux
1.202732;45.5157468004109;node/4637246700;toilettes_publiques;;;;yes;;yes;;yes;;;;;flush;;;;no;"87187";Saint-Yrieix-la-Perche
0.3319762;46.5736233002447;node/463781762;toilettes_publiques;;;yes;key;;no;;;;yes;yes;;;;;;;"86194";Poitiers
0.4947055;44.8708326004801;node/4641777513;toilettes_publiques;;;;;;;;;;;;;;;;;;"24037";Bergerac
-0.7570342;43.3201540005416;node/4641843385;toilettes_publiques;;;;;;;;;;;;;;;;;;"64416";Navarrenx
0.6814357;46.2301363003053;node/464543537;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"86112";L'Isle-Jourdain
1.4174388;46.3138609002911;node/4664381500;toilettes_erp;Station Shell;Shell;;;24/7;;;;;;;;;;;;;"87182";Saint-Sulpice-les-Feuilles
-0.7065102;44.7423530004908;node/4675036642;toilettes_erp;Shell;Shell;;;24/7;;;;;;;;;;;;;"33122";Cestas
0.6305227;44.1759702005258;node/4678185379;toilettes_publiques;;;yes;yes;;no;;yes;;;;;pitlatrine;;;;;"47031";Boé
-0.3354885;45.1693874004512;node/4680436882;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"17038";Bedenac
0.1584858;44.5007006005082;node/4686469904;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
0.1682327;44.5019106005081;node/4686666095;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
0.1674836;44.4969182005084;node/4686757295;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
-1.0289895;45.6251205003966;node/4687034533;toilettes_erp;Art-Thé-Café;;no;customers;Tu-Sa 10:00-19:00;;;;;;;;flush;seated;;yes;no;"17306";Royan
-1.0309533;45.6239709003968;node/4687034587;toilettes_erp;Les Filets bleus;;yes;customers;"Tu-Sa 12:00-14:00, 19:00-21:00";;;;;;;;flush;seated;;;no;"17306";Royan
0.5088386;44.2881741005205;node/4692419448;toilettes_publiques;;;;;;no;;yes;;;;;;;;;;"47213";Prayssas
-0.6104034;43.1887527005402;node/4697959884;toilettes_publiques;;;no;;;;;yes;;;;no;flush;"seated;urinal";;;;"64422";Oloron-Sainte-Marie
1.164631;46.2151875003078;node/470016400;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"87089";Magnac-Laval
0.3057838;44.256814900522;node/4700669456;toilettes_publiques;;;yes;permissive;;;;;;yes;yes;yes;;;;;;"47043";Buzet-sur-Baïse
0.3374502;45.2492240004425;node/4701295696;toilettes_publiques;;;;;;;;;;;;;;;;;;"24352";Ribérac
-0.017713;46.8812898001853;node/4701365490;toilettes_publiques;;;;;;no;;;;yes;yes;;;;;;;"86161";Moncontour
-0.6146288;44.7963398004864;node/4704488028;toilettes_publiques;;;;;;no;;yes;;;;;flush;;;;no;"33318";Pessac
-0.2014718;47.0806278001446;node/4712432934;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"79277";Saint-Martin-de-Sanzay
-1.2934042;45.9880286003444;node/471858877;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
0.6784025;44.2303199005233;node/4721793260;toilettes_publiques;;;;;;;;;;;;;;;;;;"47209";Pont-du-Casse
-0.5548795;44.8091730004853;node/4727749969;toilettes_publiques;;;;;;;;;;;;;;;;;;"33039";Bègles
-0.6163253;45.6702023003905;node/4732288163;toilettes_publiques;;;no;permissive;;no;;;;yes;yes;yes;;"seated;urinal";;;no;"17289";Préguillac
-0.5905266;44.8075027004855;node/4736055403;toilettes_publiques;;;;yes;;no;;;;;;;flush;;;;;"33522";Talence
-0.6542796;44.8446449004823;node/4736121774;toilettes_publiques;;;;yes;;no;;;;;;;flush;;;;;"33281";Mérignac
-0.2145108;46.9746149001664;node/473658905;toilettes_publiques;;;yes;;;no;;;;;;;;;;;no;"79329";Thouars
0.1744525;45.6493142003934;node/4738733381;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"16015";Angoulême
0.7130836;45.1857881004495;node/4738794122;toilettes_publiques;;;;;;no;;;;;;;;;;;;"24322";Périgueux
-1.4708001;43.4967400005419;node/4741153101;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"64102";Bayonne
-1.6383722;43.3750933005419;node/4741258232;toilettes_publiques;;;;;;;;;;;;;;;;;;"64483";Saint-Jean-de-Luz
1.2646465;45.8318690003678;node/4741367660;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"87085";Limoges
-1.6660291;43.3848975005419;node/4741539304;toilettes_publiques;;Ville de Ciboure;yes;;;no;;yes;;;;no;;;;;no;"64189";Ciboure
-1.6848713;43.3926583005419;node/4741568600;toilettes_publiques;;Ville de Ciboure;yes;permissive;;no;;yes;;;;no;;;;;no;"64189";Ciboure
-1.7619457;43.3756836005419;node/4741750317;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;no;"64260";Hendaye
-1.7585698;43.3765264005419;node/4741750318;toilettes_publiques;;;no;yes;;no;;yes;;;;;flush;;;;no;"64260";Hendaye
-1.7719332;43.3682738005419;node/4741844223;toilettes_publiques;;;no;yes;;no;;;;;;;;;;;;"64260";Hendaye
-1.7818614;43.3529413005418;node/4743968883;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"64260";Hendaye
1.3966537;45.4369753004207;node/4745725975;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"19121";Lubersac
-1.0083777;45.6079909003989;node/4748717112;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17333";Saint-Georges-de-Didonne
-0.8518073;44.3624281005165;node/4772986445;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;yes;"40295";Saugnac-et-Muret
-0.50527;44.8318376004834;node/4773285302;toilettes_publiques;;;;;;;;yes;;;;;;;;;;"33167";Floirac
-1.196412;45.8909280003591;node/4793408699;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"17093";Le Château-d'Oléron
-0.5506923;44.8240248004841;node/4793505524;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"33063";Bordeaux
-1.6274174;43.405209500542;node/4795382222;toilettes_publiques;;Carrefour;;;;;;;;;;;;;;;;"64483";Saint-Jean-de-Luz
-1.6312628;43.3564396005418;node/4796482024;toilettes_publiques;;;;;;;;;;;;;;;;;;"64065";Ascain
-0.4636405;46.3294615002884;node/4799554412;toilettes_publiques;;;yes;yes;;no;;yes;;;;;flush;seated;;;no;"79191";Niort
-0.7675492;43.4841710005419;node/4809929924;toilettes_publiques;;;;;;;;;;;;;;;;;;"64430";Orthez
-0.1671954;46.787072800204;node/4812186424;toilettes_publiques;;;;;;;;;;;;;;;;;;"79268";Saint-Loup-Lamairé
1.9371965;45.3595125004299;node/4815478863;toilettes_erp;;Shell;;;24/7;;;;;;;;;;;;;"19287";Vitrac-sur-Montane
-0.0666223;45.7736970003761;node/4818150978;toilettes_publiques;;;;;;;;;;;;;;;;;;"16286";Rouillac
0.140774;45.5592240004053;node/4818532312;toilettes_publiques;;;;;;;;;;;;;;;;;;"16236";Mouthiers-sur-Boëme
0.6837591;46.2406141003036;node/482835494;toilettes_publiques;;Camping municipal;;;;;;;;;;;;;;;;"86112";L'Isle-Jourdain
-0.7059479;44.7426907004908;node/4828532802;toilettes_publiques;;Shell;;yes;;no;;no;;yes;yes;;flush;;;;;"33122";Cestas
-0.5643597;44.8344129004832;node/4841261857;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33063";Bordeaux
-0.616724;44.837317200483;node/4841703639;toilettes_publiques;;;;;;;;;;;;;;;;;;"33281";Mérignac
-1.4460112;43.5625917005415;node/4845906921;toilettes_publiques;;Mairie de Ondres;yes;yes;;no;;yes;;;;;flush;;;;no;"40209";Ondres
1.2320409;45.1179319004565;node/4850685074;toilettes_publiques;;;;yes;;no;;yes;;;;;;;;;;"24130";Condat-sur-Vézère
1.0251647;45.9353321003524;node/4851841321;toilettes_publiques;;;;;;;;;;;;;;;;;;"87110";Oradour-sur-Glane
-0.4285005;43.1053894005388;node/486089373;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"64062";Arudy
1.2916191;45.8791080003608;node/4864766784;toilettes_publiques;;;;;;;;;;;;;;;;;;"87085";Limoges
1.2934229;45.8799044003607;node/4864766797;toilettes_publiques;;;;yes;;no;;;;yes;yes;;;;;;;"87085";Limoges
1.2938091;45.8794231003608;node/4864766798;toilettes_erp;Bibliothèque Francophone Multimédia annexe Beaubreuil;Mairie de Limoges;limited;yes;"Tu-Fr 13:00-18:00; We,Sa 10:00-18:00";;;;;;;;;;;;no;"87085";Limoges
0.8194787;44.388543300515;node/4865690685;toilettes_publiques;;;;;;;;;;;;;;;;;;"47203";Penne-d'Agenais
0.8069891;44.4022021005142;node/4865690990;toilettes_publiques;;;;;;;;;;;;;;;;;;"47280";Saint-Sylvestre-sur-Lot
0.2546202;45.0374878004646;node/4865709721;toilettes_publiques;;;yes;;;yes;;;;;;yes;;;;;;"24436";Saint-Laurent-des-Hommes
0.510885;45.0291017004654;node/4866476221;toilettes_publiques;;;yes;;;yes;;;;;;yes;;;;;;"24426";Saint-Jean-d'Estissac
-0.493055;45.0424953004641;node/4870057321;toilettes_publiques;;;;;;;;;;;;;;;;;;"33339";Prignac-et-Marcamps
-1.2212281;43.1355745005394;node/4870141349;toilettes_publiques;;;;;;;;;;;;;;;;;;"64492";Saint-Michel
-1.1185808;46.0023746003421;node/4878390265;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"17168";Fouras
-0.1587412;44.8272215004838;node/4879807383;toilettes_publiques;;;;;;;;;;;;;;;;;;"33078";Cabara
-1.3460493;43.2693347005412;node/4881639325;toilettes_publiques;;;;;;;;;;;;;;;;;;"64124";Bidarray
-1.3126142;43.2380159005409;node/4881639432;toilettes_publiques;;mairie;;;;;;;;;;;;;;;;"64490";Saint-Martin-d'Arrossa
-1.4046122;43.3270416005417;node/4881645422;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64279";Itxassou
0.7046966;45.1826598004498;node/4892022400;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"24322";Périgueux
-1.3653521;46.2059541003094;node/4901959122;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17369";Saint-Martin-de-Ré
1.2094944;45.5217250004101;node/4902830035;toilettes_erp;Casino;;;;24/7;;;;;;;;;;;;;"87187";Saint-Yrieix-la-Perche
-1.0318753;43.3269723005416;node/4917717123;toilettes_publiques;;;;;;;;;;;;;;;;;;"64493";Saint-Palais
-0.0867827;44.7551774004898;node/4922020270;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33057";Blasimon
-0.0876593;44.6903756004948;node/4922020453;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33506";Sauveterre-de-Guyenne
-0.194167;46.9788511001656;node/4922987759;toilettes_publiques;;;;;;no;;;;;;;;;;;;"79329";Thouars
1.1361695;46.0050361003417;node/4925059867;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"87033";Chamboret
1.4436802;45.9190573003549;node/4927425041;toilettes_publiques;;;limited;yes;;no;;yes;;;;;flush;;;;no;"87167";Saint-Martin-Terressus
-0.5770753;44.8335571004833;node/4937056718;toilettes_publiques;;;yes;permissive;;no;;yes;;;;;flush;seated;;;;"33063";Bordeaux
2.4877113;45.3830174004272;node/4937175660;toilettes_publiques;;;;permissive;;;;;;;;;;;;;;"19028";Bort-les-Orgues
-0.7172831;43.0951734005387;node/4939232922;toilettes_publiques;;;yes;yes;;;;;;;;;;;;;;"64040";Arette
-1.3326622;43.5050017005419;node/4944252622;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;no;"40251";Saint-Barthélemy
0.133364;45.2075999004471;node/4947456679;toilettes_publiques;;;;;;;;;;;;;;;;;;"24376";Saint-Aulaye-Puymangou
-1.1666333;44.4318057005124;node/4947460282;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-0.7149754;43.0950212005387;node/4948309921;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"64040";Arette
-0.744592;42.977093700536;node/4948422522;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"64040";Arette
-0.745858;42.977886500536;node/4948444527;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"64040";Arette
-0.273725;44.9935772004689;node/495072610;toilettes_erp;Super U;Super U;;;24/7;;;;;;;;;;;;;"33179";Galgon
1.2648225;45.8277536003684;node/4958174421;toilettes_publiques;;;;permissive;;yes;;;;;;;;;;;;"87085";Limoges
0.6255809;44.1680760005262;node/4960234644;toilettes_publiques;;;;;;;;;;;;;;;;;;"47031";Boé
-1.4080812;43.5898915005413;node/4963496723;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"40133";Labenne
-1.4081779;43.5897450005413;node/4963502221;toilettes_publiques;;;;yes;;no;;;;;yes;;flush;;;;;"40133";Labenne
0.8631767;45.0615637004623;node/4966612185;toilettes_publiques;;;;;;;;;;;;;;;;;;"24156";La Douze
-1.3356992;44.0393328005313;node/4973303042;toilettes_publiques;;;no;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.3334865;44.0399331005313;node/4973303043;toilettes_publiques;;;yes;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.3341651;44.0382905005313;node/4973303044;toilettes_publiques;;;no;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.3347498;44.0402340005313;node/4973303045;toilettes_publiques;;;yes;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.3370302;44.0397449005313;node/4973303046;toilettes_publiques;;;no;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.3345164;44.0391541005313;node/4973303047;toilettes_publiques;;;no;customers;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.6259874;43.413715200542;node/4976804815;toilettes_publiques;;Ville de Saint Jean de Luz;yes;yes;;no;;yes;;;;yes;;;;;no;"64483";Saint-Jean-de-Luz
